season,round,driver,circuit_id,era,race_length,actual_cost_seconds,policy_cost_seconds,oracle_cost_seconds,actual_regret_seconds,policy_regret_seconds
2019,8,BOT,ricard,2018-2021 aero,53,41.517999999999994,29.297999999999995,21.2254,20.292599999999993,8.072599999999994
2019,8,HAM,ricard,2018-2021 aero,53,41.038,29.297999999999995,21.2254,19.812599999999996,8.072599999999994
2019,8,LEC,ricard,2018-2021 aero,53,42.757999999999996,29.297999999999995,21.2254,21.532599999999995,8.072599999999994
2019,8,SAI,ricard,2018-2021 aero,53,44.348,29.297999999999995,21.2254,23.1226,8.072599999999994
2019,8,VER,ricard,2018-2021 aero,53,43.507999999999996,29.297999999999995,21.2254,22.282599999999995,8.072599999999994
2019,9,BOT,red_bull_ring,2018-2021 aero,71,115.08349999999999,67.7835,67.6935,47.389999999999986,0.09000000000000341
2019,9,HAM,red_bull_ring,2018-2021 aero,71,92.70349999999999,67.7835,67.6935,25.00999999999999,0.09000000000000341
2019,9,LEC,red_bull_ring,2018-2021 aero,71,113.59349999999999,67.7835,67.6935,45.89999999999999,0.09000000000000341
2019,9,VER,red_bull_ring,2018-2021 aero,71,90.9935,67.7835,67.6935,23.299999999999997,0.09000000000000341
2019,10,ALB,silverstone,2018-2021 aero,52,34.64399999999999,10.382199999999997,10.092199999999998,24.551799999999993,0.28999999999999915
2019,10,GAS,silverstone,2018-2021 aero,52,30.113999999999997,10.382199999999997,10.092199999999998,20.0218,0.28999999999999915
2019,10,HAM,silverstone,2018-2021 aero,52,10.602199999999998,10.382199999999997,10.092199999999998,0.5099999999999998,0.28999999999999915
2019,10,HUL,silverstone,2018-2021 aero,52,32.244,10.382199999999997,10.092199999999998,22.1518,0.28999999999999915
2019,10,KVY,silverstone,2018-2021 aero,52,35.666199999999996,10.382199999999997,10.092199999999998,25.573999999999998,0.28999999999999915
2019,10,LEC,silverstone,2018-2021 aero,52,36.106199999999994,10.382199999999997,10.092199999999998,26.013999999999996,0.28999999999999915
2019,10,NOR,silverstone,2018-2021 aero,52,50.25799999999999,10.382199999999997,10.092199999999998,40.16579999999999,0.28999999999999915
2019,10,RAI,silverstone,2018-2021 aero,52,27.873999999999995,10.382199999999997,10.092199999999998,17.781799999999997,0.28999999999999915
2019,10,RIC,silverstone,2018-2021 aero,52,35.9862,10.382199999999997,10.092199999999998,25.894,0.28999999999999915
2019,10,SAI,silverstone,2018-2021 aero,52,10.602199999999998,10.382199999999997,10.092199999999998,0.5099999999999998,0.28999999999999915
2019,12,HAM,hungaroring,2018-2021 aero,70,54.908999999999985,44.12449999999999,44.04449999999999,10.864499999999992,0.0799999999999983
2019,12,LEC,hungaroring,2018-2021 aero,70,74.2645,44.12449999999999,44.04449999999999,30.220000000000006,0.0799999999999983
2019,13,BOT,spa,2018-2021 aero,44,36.54400000000001,36.414000000000016,36.414000000000016,0.12999999999999545,0.0
2019,13,GAS,spa,2018-2021 aero,44,44.35400000000001,36.414000000000016,36.414000000000016,7.939999999999998,0.0
2019,13,HAM,spa,2018-2021 aero,44,36.784000000000006,36.414000000000016,36.414000000000016,0.36999999999999034,0.0
2019,13,LEC,spa,2018-2021 aero,44,37.144000000000005,36.414000000000016,36.414000000000016,0.7299999999999898,0.0
2019,13,PER,spa,2018-2021 aero,44,41.82400000000001,36.414000000000016,36.414000000000016,5.409999999999997,0.0
2019,14,ALB,monza,2018-2021 aero,53,26.547999999999988,25.767999999999986,8.720399999999996,17.82759999999999,17.04759999999999
2019,14,BOT,monza,2018-2021 aero,53,8.720399999999996,25.767999999999986,8.720399999999996,0.0,17.04759999999999
2019,14,HUL,monza,2018-2021 aero,53,9.220399999999996,25.767999999999986,8.720399999999996,0.5,17.04759999999999
2019,14,LEC,monza,2018-2021 aero,53,32.75799999999999,25.767999999999986,8.720399999999996,24.03759999999999,17.04759999999999
2019,14,RIC,monza,2018-2021 aero,53,9.520399999999995,25.767999999999986,8.720399999999996,0.7999999999999989,17.04759999999999
2019,15,ALB,marina_bay,2018-2021 aero,61,62.600000000000016,56.430000000000014,34.901,27.699000000000012,21.52900000000001
2019,15,BOT,marina_bay,2018-2021 aero,61,60.76000000000002,56.430000000000014,34.901,25.859000000000016,21.52900000000001
2019,15,HAM,marina_bay,2018-2021 aero,61,58.240000000000016,56.430000000000014,34.901,23.339000000000013,21.52900000000001
2019,15,KUB,marina_bay,2018-2021 aero,61,55.74100000000002,56.430000000000014,34.901,20.840000000000018,21.52900000000001
2019,15,LEC,marina_bay,2018-2021 aero,61,62.600000000000016,56.430000000000014,34.901,27.699000000000012,21.52900000000001
2019,15,NOR,marina_bay,2018-2021 aero,61,62.600000000000016,56.430000000000014,34.901,27.699000000000012,21.52900000000001
2019,15,RIC,marina_bay,2018-2021 aero,61,59.500000000000014,56.430000000000014,34.901,24.59900000000001,21.52900000000001
2019,15,VER,marina_bay,2018-2021 aero,61,63.65000000000001,56.430000000000014,34.901,28.74900000000001,21.52900000000001
2019,15,VET,marina_bay,2018-2021 aero,61,63.65000000000001,56.430000000000014,34.901,28.74900000000001,21.52900000000001
2019,16,MAG,sochi,2018-2021 aero,53,7.917250000000005,7.827250000000005,7.817250000000005,0.09999999999999964,0.009999999999999787
2019,16,NOR,sochi,2018-2021 aero,53,27.49750000000002,7.827250000000005,7.817250000000005,19.680250000000015,0.009999999999999787
2019,16,PER,sochi,2018-2021 aero,53,26.69750000000002,7.827250000000005,7.817250000000005,18.880250000000014,0.009999999999999787
2019,16,SAI,sochi,2018-2021 aero,53,27.187500000000018,7.827250000000005,7.817250000000005,19.370250000000013,0.009999999999999787
2019,16,VER,sochi,2018-2021 aero,53,7.857250000000005,7.827250000000005,7.817250000000005,0.040000000000000036,0.009999999999999787
2019,17,SAI,suzuka,2018-2021 aero,53,59.663,58.983,58.983,0.6799999999999997,0.0
2019,18,BOT,rodriguez,2018-2021 aero,71,63.66499999999997,44.94499999999997,44.79499999999997,18.869999999999997,0.14999999999999858
2019,18,HAM,rodriguez,2018-2021 aero,71,78.09499999999997,44.94499999999997,44.79499999999997,33.3,0.14999999999999858
2019,18,PER,rodriguez,2018-2021 aero,71,84.23499999999997,44.94499999999997,44.79499999999997,39.44,0.14999999999999858
2019,18,VER,rodriguez,2018-2021 aero,71,128.79499999999996,44.94499999999997,44.79499999999997,83.99999999999999,0.14999999999999858
2019,18,VET,rodriguez,2018-2021 aero,71,63.42499999999997,44.94499999999997,44.79499999999997,18.629999999999995,0.14999999999999858
2019,19,BOT,americas,2018-2021 aero,56,82.86099999999996,69.30049999999997,69.28049999999999,13.580499999999972,0.01999999999998181
2019,19,HAM,americas,2018-2021 aero,56,88.92049999999999,69.30049999999997,69.28049999999999,19.64,0.01999999999998181
2019,19,RIC,americas,2018-2021 aero,56,91.06049999999998,69.30049999999997,69.28049999999999,21.779999999999987,0.01999999999998181
2019,19,VER,americas,2018-2021 aero,56,83.56099999999996,69.30049999999997,69.28049999999999,14.280499999999975,0.01999999999998181
2019,20,SAI,interlagos,2018-2021 aero,71,79.541,74.931,64.20530000000001,15.335699999999989,10.72569999999999
2019,21,ALB,yas_marina,2018-2021 aero,55,51.320999999999984,41.80099999999999,41.80099999999999,9.519999999999996,0.0
2019,21,BOT,yas_marina,2018-2021 aero,55,41.960999999999984,41.80099999999999,41.80099999999999,0.1599999999999966,0.0
2019,21,HAM,yas_marina,2018-2021 aero,55,41.880999999999986,41.80099999999999,41.80099999999999,0.0799999999999983,0.0
2019,21,VER,yas_marina,2018-2021 aero,55,42.05099999999999,41.80099999999999,41.80099999999999,0.25,0.0
2020,2,ALB,red_bull_ring,2018-2021 aero,71,67.6935,67.7835,67.6935,0.0,0.09000000000000341
2020,2,BOT,red_bull_ring,2018-2021 aero,71,67.7535,67.7835,67.6935,0.060000000000002274,0.09000000000000341
2020,2,HAM,red_bull_ring,2018-2021 aero,71,72.7735,67.7835,67.6935,5.079999999999998,0.09000000000000341
2020,2,NOR,red_bull_ring,2018-2021 aero,71,69.02349999999998,67.7835,67.6935,1.329999999999984,0.09000000000000341
2020,2,PER,red_bull_ring,2018-2021 aero,71,68.45349999999999,67.7835,67.6935,0.7599999999999909,0.09000000000000341
2020,2,STR,red_bull_ring,2018-2021 aero,71,67.98349999999999,67.7835,67.6935,0.28999999999999204,0.09000000000000341
2020,4,ALB,silverstone,2018-2021 aero,52,48.55799999999999,26.743999999999996,11.162199999999999,37.395799999999994,15.581799999999998
2020,4,GAS,silverstone,2018-2021 aero,52,13.752199999999998,26.743999999999996,11.162199999999999,2.59,15.581799999999998
2020,4,GIO,silverstone,2018-2021 aero,52,13.752199999999998,26.743999999999996,11.162199999999999,2.59,15.581799999999998
2020,4,GRO,silverstone,2018-2021 aero,52,29.903999999999996,26.743999999999996,11.162199999999999,18.741799999999998,15.581799999999998
2020,4,HAM,silverstone,2018-2021 aero,52,13.252199999999998,26.743999999999996,11.162199999999999,2.09,15.581799999999998
2020,4,LAT,silverstone,2018-2021 aero,52,13.752199999999998,26.743999999999996,11.162199999999999,2.59,15.581799999999998
2020,4,LEC,silverstone,2018-2021 aero,52,13.252199999999998,26.743999999999996,11.162199999999999,2.09,15.581799999999998
2020,4,NOR,silverstone,2018-2021 aero,52,15.942199999999998,26.743999999999996,11.162199999999999,4.779999999999999,15.581799999999998
2020,4,OCO,silverstone,2018-2021 aero,52,15.942199999999998,26.743999999999996,11.162199999999999,4.779999999999999,15.581799999999998
2020,4,RIC,silverstone,2018-2021 aero,52,15.942199999999998,26.743999999999996,11.162199999999999,4.779999999999999,15.581799999999998
2020,4,RUS,silverstone,2018-2021 aero,52,13.752199999999998,26.743999999999996,11.162199999999999,2.59,15.581799999999998
